歌手2024,#genre#
海南海口2,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000134/index.m3u8?IAS
海南海口2,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000134/index.m3u8?IAS
海南海口2,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000134/index.m3u8?IAS
海南海口3,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000135/index.m3u8?IAS
海南海口3,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000135/index.m3u8?IAS
海南海口3,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000135/index.m3u8?IAS
海南海口3,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000135/index.m3u8?IAS
海南公共,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000012/index.m3u8?IAS
海南公共,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000012/index.m3u8?IAS
海南公共,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000012/index.m3u8?IAS
海南公共,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000012/index.m3u8?IAS
海南公共,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000130/index.m3u8?IAS
海南经济,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000011/index.m3u8?IAS
海南经济,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000011/index.m3u8?IAS
海南经济,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000011/index.m3u8?IAS
海南经济,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000011/index.m3u8?IAS
海南少儿,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000014/index.m3u8?IAS
海南少儿,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000014/index.m3u8?IAS
海南少儿,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000014/index.m3u8?IAS
海南少儿,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000014/index.m3u8?IAS
海南视听,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000180/index.m3u8?IAS
海南视听,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000198/index.m3u8?IAS
海南视听,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000180/index.m3u8?IAS
海南视听,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000198/index.m3u8?IAS
海南视听,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000180/index.m3u8?IAS
海南视听,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000198/index.m3u8?IAS
海南视听,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000180/index.m3u8?IAS
海南视听,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000198/index.m3u8?IAS
海南文旅,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000013/index.m3u8?IAS
海南文旅,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000013/index.m3u8?IAS
海南文旅,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000013/index.m3u8?IAS
海南文旅,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000013/index.m3u8?IAS
海南新闻,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000015/index.m3u8?IAS
海南新闻,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000015/index.m3u8?IAS
海南新闻,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000015/index.m3u8?IAS
海南新闻,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000015/index.m3u8?IAS
海南卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001183/index.m3u8?
海南自贸,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?IAS
海南自贸,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?IAS
海南自贸,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?IAS
阿涛影视,https://8496.kstore.space/atao.mp4
🇨🇳云南频道,#genre#
云南都市,http://tvlive.ynradio.com/live/yunnandushi/chunks.m3u8
云南康旅,http://tvlive.ynradio.com/live/yunnangonggong/chunks.m3u8
云南娱乐,http://tvlive.ynradio.com/live/yunnanyule/chunks.m3u8
云南少儿,http://tvlive.ynradio.com/live/yunnanshaoer/chunks.m3u8
云南国际,http://tvlive.ynradio.com/live/yunnanguoji/playlist.m3u8
//我收集的源




🇭🇰港台频道,#genre#

凤凰中文,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰资讯,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰香港,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8


民视,rtmp://f13h.mine.nu/sat/tv051
台视,rtmp://f13h.mine.nu/sat/tv071
中视,rtmp://f13h.mine.nu/sat/tv091
华视,rtmp://f13h.mine.nu/sat/tv111
非凡新闻,rtmp://f13h.mine.nu/sat/tv581
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来日本,rtmp://f13h.mine.nu/sat/tv771
东森超视,rtmp://f13h.mine.nu/sat/tv331
MoMo综合,rtmp://f13h.mine.nu/sat/tv761
ELEVEN体育1,rtmp://f13h.mine.nu/sat/tv731
ELEVEN体育2,rtmp://f13h.mine.nu/sat/tv741

TVBS新闻,http://61.221.215.25:8800/hls/9/index.m3u8
八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
AMC 电影,http://61.221.215.25:8800/hls/43/index.m3u8
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8
探索亚洲,http://61.221.215.25:8800/hls/50/index.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
动物星球,http://61.221.215.25:8800/hls/57/index.m3u8
八大综合,http://61.221.215.25:8800/hls/56/index.m3u8

华文二套,http://vvlive.eztv.vip/hwetnew/hwetnew.m3u8?auth_key=1710810771-0-0-c5ce71079eaa4d245127b05375ae371f
华文六套,http://vvlive.eztv.vip/ctvsnew/ctvsnew.m3u8?auth_key=1710810919-0-0-50aa348ab0ba1386377aafc10877062f
亚洲卫视,https://p2hs.vzan.com/slowlive/821481626725612417/live.m3u8?zbid=2046370057&tpid=330913109&type=0 
华藏频道,https://js1.amtb.cn/liveedge/_definst_/smil:wdmaster.smil/chunklist_b428000.m3u8
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8#https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
大爱1,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
TVBS,http://gigs1.micar.me:8900/live.m3u8?c=8
人間衛視,https://epg.pw/stream/05b9099bef592e55129817a0f82b4cc60378970bc856b993ae9e330e85f4351f.m3u8
台湾番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
NOW星影,http://121.40.63.193:81/now星影/香蕉哥专用.live.ts
NOW爆谷,http://121.40.63.193:81/now爆谷/香蕉哥专用.live.ts
TVB翡翠,http://121.40.63.193:81/tvb翡翠/香蕉哥专用.live.ts
广电翡翠,http://121.40.63.193:81/广电翡翠/香蕉哥专用.live.flv
中华MOD,http://121.40.63.193:81/中华MOD/香蕉哥专用.live.ts

NOW星影,http://111.160.76.101:80/香蕉哥/now星影.live.flv
NOW爆谷,http://111.160.76.101:80/香蕉哥/now爆谷.live.flv
TVB翡翠,http://111.160.76.101:80/香蕉哥/tvb翡翠.live.flv

NOW星影,http://60.30.198.43:5080/香蕉哥/now星影/hls.m3u8
NOW爆谷,http://60.30.198.43:5080/香蕉哥/now爆谷/hls.m3u8
TVB翡翠,http://60.30.198.43:5080/香蕉哥/tvb翡翠/hls.m3u8

TVB-Plus,http://ncdsrti.7766.org:7550/hls/chunklistxufkwjw.m3u8
TVB-Plus,http://ha.jmied.com/aa/aa.m3u8?auth_key=1661958232-0-0-114df08fce17ecb21f6bf42de85e7600
TVB-Plus,http://138.113.24.59/libof.kesx.top/live/5658kwkojtz.m3u8
TVB星河,http://117.114.153.1:8180/TV00000000000000000073@HHZT
無綫新聞台,http://live.cooltv.top/tv/tvb.php?id=2
凤凰资讯,http://tvbox.netsite.cc/proxy/1650326537/1650326537.m3u8
凤凰中文,http://tvbox.netsite.cc/proxy/1846789161/1846789161.m3u8
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
凤凰中文,http://122.224.232.226:8888/udp/233.50.200.191:5140
凤凰资讯,http://122.224.232.226:8888/udp/233.50.200.192:5140
香港C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/index.m3u8
香港32台,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8
香港33台,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
香港34台,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8
香港35台,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
星河,https://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
功夫,https://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8
娱乐新闻,https://v2h.jdshipin.com/enew/enew.stream/chunklist.m3u8
TVBJ1,https://bcovlive-a.akamaihd.net/e360e3f9895c4fae99b133ec8dc20f01/us-west-2/5324042807001/4a3bca5b047b4564b18bb12dfa26ba62/playlist_ssaiM.m3u8







壹电视新闻,P2p://generationnexxxt.com:19806/31dad83ef5b74c5db225482cd2e0fbae$P2P
年代新闻,P2p://generationnexxxt.com:19806/95f67e884d88463e907c301d05fa68b7$P2P
东森新闻,P2p://generationnexxxt.com:19806/e1a899eded4d48578084c61957fb8c2b$P2P
中天新闻,P2p://generationnexxxt.com:19806/bd9064ee198045a386f1f2dba5073f4e$P2P
民视新闻,P2p://generationnexxxt.com:19806/d24f18e610d248b7a450d29492b37ebf$P2P
三立新闻,P2p://generationnexxxt.com:19806/9388262af2604cc798800736d070d39e$P2P
TVBS新闻,P2p://generationnexxxt.com:19806/6a155a5d7bea461b980b4fa559119a60$P2P
TVBS,P2p://generationnexxxt.com:19806/9fb651a7ec2e402588a0752ba1035476$P2P
东森财经新闻,P2p://generationnexxxt.com:19806/6596322e000d4091a2f7138e424b32c5$P2P
非凡新闻,P2p://generationnexxxt.com:19806/02f80f7aad2c480992e06e1bd8a7facb$P2P
年代新闻,P2p://generationnexxxt.com:19806/65ddd162000837a5babd25111eb9560c$P2P
中视新闻,P2p://generationnexxxt.com:19806/cb5965a89e434df7aeb66b2364116ae4$P2P
寰宇新闻,P2p://generationnexxxt.com:19806/a265fb55774a4554bc2db19b16f53be6$P2P
华视新闻,P2p://generationnexxxt.com:19806/ebe8db2daafa47768f37bcae17bfe299$P2P
三立iNEWS,P2p://generationnexxxt.com:19806/ac384b2c9a4a47c3a538f9116ab7e4d8
纬来日本,P2p://generationnexxxt.com:19806/5f9d37ba1fc04a04aaec6979908294a2
靖天日本,p2p://generationnexxxt.com:19806/c88dcc9ddf6747b991fc1a0db939147d
国兴卫视,p2p://generationnexxxt.com:19806/18aaee00d2af442ebb4592e15f7b2a20
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
人間衛視,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
人間衛視,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u
人間衛視,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8

🇯🇵日本频道,#genre#
ABC (544p),http://211.37.26.102:9981/stream/channelid/57731658?ticket=48F421FE0A159FAC968F5A6D6EECCB1B05FFF637&profile=pass
BS TBS (544p),http://211.37.26.102:9981/stream/channelid/1630330852?ticket=7D0DF55FEC65B051D014B7A657180319CCD56C17&profile=pass
BS TV Tokyo (544p),http://211.37.26.102:9981/stream/channelid/2138566532?ticket=E2487372539D4DDC95B8A16A1BA02F4ECA86D76D&profile=pass
CGNTV Japan (1080p),http://211.37.26.102:9981/stream/channelid/1048789599?ticket=049206AF98AD5BBCEF3CC00BF512EE108C0F0F29&profile=pass
Disney Junior (544p),http://211.37.26.102:9981/stream/channelid/1094251361?ticket=1F03B93E68C5B349D9B7B1AF59E4483D36612B53&profile=pass
Fuji TV NEXT (544p),http://211.37.26.102:9981/stream/channelid/2131033872?ticket=DB1AF678B335DD279A5DA9D34BA8186664F7A9A0&profile=pass
Golf Network (720p),http://211.37.26.102:9981/stream/channelid/393018412?ticket=FFAD020598470442D953BF92BDD97BF568806BD7&profile=pass
NHK G (Tokyo) (720p),http://211.37.26.102:9981/stream/channelid/1651991013?ticket=7574206A6631C2D3D46FCC21979266A4FD173BBE&profile=pass
Star 1 (544p),http://211.37.26.102:9981/stream/channelid/1351353857?ticket=66475F0A108152BCA5800B5FC3FB62A68BCA13F2&profile=pass
Tabi Channel (544p),http://211.37.26.102:9981/stream/channelid/941519802?ticket=EE27088DBB8E23BA9903F67D367C056EC9DEB9BA&profile=pass
TBS (720p),http://211.37.26.102:9981/stream/channelid/1210262947?ticket=52E496F2B6F70B62B86D80EC4431074B9698955C&profile=pass
TV Asahi (720p),http://211.37.26.102:9981/stream/channelid/1778789755?ticket=954EF37B02F14AE862535DD2712791EE0263BD03&profile=pass
TV Tokyo (720p),http://211.37.26.102:9981/stream/channelid/249340799?ticket=46A35DFF100F6F4C3B7A9E41325C84B969B77CCE&profile=pass
BabyFirst,http://211.37.26.102:9981/stream/channelid/513533713?ticket=423F4F6B3433967D458CB6928D0EDD522174A8A8&profile=pass
NTV24,https://n24-cdn-live.ntv.co.jp/ch01/index_high.m3u8
NTV24,https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8
纬来日本,rtmp://f13h.mine.nu/sat/tv771
NHKNEWS,https://nhkw-pre-hlscomp.nhkworld.jp/rjcorzf66ioxnrgd/playlist.m3u8
NHKNEWS,https://nhkw-pre-hlscomp.nhkworld.jp/tki0ytgfeznlb4rk/playlist.m3u8
NHKP,https://cdn1.skygo.mn/live/disk1/NHK_World_Premium/HLSv3-FTA/NHK_World_Premium.m3u8
TBS,https://tbs4.mov3.co/hls/tbs.m3u8
TBSNEWS,http://142.171.31.242:5002/cs11.m3u8?token=guoziyun&gid=11&channel=zhongying
NHKG,http://103.36.32.14:5002/gx06.m3u8?token=guoziyun&gid=gx01&channel=zhongying
NHKG,http://103.36.32.14:5002/gd01.m3u8?token=guoziyun&gid=gd01&channel=zhongying
NHKG,https://nhk4.mov3.co/hls/nhk.m3u8
NHKWORLD,https://bmcc.nhkworld.jp/live/index_1M.m3u8

Nippon,https://ntv4.mov3.co/hls/ntv.m3u8
映画 ,http://142.171.31.242:5002/cs14.m3u8?token=guoziyun&gid=cs14&channel=zhongying
10,http://142.171.31.242:5002/cs10.m3u8?token=guoziyun&gid=10&channel=zhongying
TBS NEWS,http://142.171.31.242:5002/cs11.m3u8?token=guoziyun&gid=11&channel=zhongying
12,http://142.171.31.242:5002/cs12.m3u8?token=guoziyun&gid=12&channel=zhongying
13,http://142.171.31.242:5002/cs13.m3u8?token=guoziyun&gid=13&channel=zhongying
14,http://142.171.31.242:5002/cs14.m3u8?token=guoziyun&gid=14&channel=zhongying
17,http://142.171.31.242:5002/cs17.m3u8?token=guoziyun&gid=17&channel=zhongying
18,http://142.171.31.242:5002/cs18.m3u8?token=guoziyun&gid=18&channel=zhongying
19,http://142.171.31.242:5002/cs19.m3u8?token=guoziyun&gid=19&channel=zhongying
20,http://142.171.31.242:5002/cs20.m3u8?token=guoziyun&gid=20&channel=zhongying
21,http://142.171.31.242:5002/cs22.m3u8?token=guoziyun&gid=22&channel=zhongying
23,http://142.171.31.242:5002/cs23.m3u8?token=guoziyun&gid=23&channel=zhongying
24,http://142.171.31.242:5002/cs24.m3u8?token=guoziyun&gid=24&channel=zhongying

//GD线路

NHKE,http://103.36.32.14:5002/gd02.m3u8?token=guoziyun&gid=gd01&channel=zhongying
日テレ,http://103.36.32.14:5002/gd03.m3u8?token=guoziyun&gid=gd01&channel=zhongying
MBS,http://103.36.32.14:5002/gd04.m3u8?token=guoziyun&gid=gd01&channel=zhongying
FUJI,http://103.36.32.14:5002/gd05.m3u8?token=guoziyun&gid=gd01&channel=zhongying
ASAHI,http://103.36.32.14:5002/gd06.m3u8?token=guoziyun&gid=gd01&channel=zhongying
テレ東,http://103.36.32.14:5002/gd07.m3u8?token=guoziyun&gid=gd01&channel=zhongying
TOKYOMX1,http://103.36.32.14:5002/gd08.m3u8?token=guoziyun&gid=gd01&channel=zhongying


//GX线路
MBS,http://103.36.32.14:5002/gx01.m3u8?token=guoziyun&gid=gx01&channel=zhongying
6ABC,http://103.36.32.14:5002/gx02.m3u8?token=guoziyun&gid=gx01&channel=zhongying
カンテレ,http://103.36.32.14:5002/gx03.m3u8?token=guoziyun&gid=gx01&channel=zhongying
日テレ,http://103.36.32.14:5002/gx04.m3u8?token=guoziyun&gid=gx01&channel=zhongying
TVO,http://103.36.32.14:5002/gx05.m3u8?token=guoziyun&gid=gx01&channel=zhongying

SUN,http://103.36.32.14:5002/gx07.m3u8?token=guoziyun&gid=gx01&channel=日テレngying



//bs线路
NHKBSP4K,http://103.36.32.14:5002/bs01.m3u8?token=guoziyun&gid=bs01&channel=zhongying
BS日テレ,http://103.36.32.14:5002/bs02.m3u8?token=guoziyun&gid=bs01&channel=zhongying
BS朝日,http://103.36.32.14:5002/bs03.m3u8?token=guoziyun&gid=bs01&channel=zhongying
BS-TBS,http://103.36.32.14:5002/bs04.m3u8?token=guoziyun&gid=bs01&channel=zhongying
BSテレ東,http://103.36.32.14:5002/bs05.m3u8?token=guoziyun&gid=bs01&channel=zhongying
BSフジ,http://103.36.32.14:5002/bs06.m3u8?token=guoziyun&gid=bs01&channel=zhongying
WOWOW,http://103.36.32.14:5002/bs07.m3u8?token=guoziyun&gid=bs01&channel=zhongying
STAR1,http://103.36.32.14:5002/bs08.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0009[960x544],http://103.36.32.14:5002/bs09.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0010[960x544],http://103.36.32.14:5002/bs10.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0011[960x544],http://103.36.32.14:5002/bs11.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0012[960x544],http://103.36.32.14:5002/bs12.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0013[960x544],http://103.36.32.14:5002/bs13.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0014[960x544],http://103.36.32.14:5002/bs14.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0015[960x544],http://103.36.32.14:5002/bs15.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0016[960x544],http://103.36.32.14:5002/bs16.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0017[960x544],http://103.36.32.14:5002/bs17.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0018[960x544],http://103.36.32.14:5002/bs18.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0019[960x544],http://103.36.32.14:5002/bs19.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0020[960x544],http://103.36.32.14:5002/bs20.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0021[960x544],http://103.36.32.14:5002/bs21.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0022[960x544],http://103.36.32.14:5002/bs22.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0023[960x544],http://103.36.32.14:5002/bs23.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0024[960x544],http://103.36.32.14:5002/bs24.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0025[960x544],http://103.36.32.14:5002/bs25.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0026[960x544],http://103.36.32.14:5002/bs26.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0027[960x544],http://103.36.32.14:5002/bs27.m3u8?token=guoziyun&gid=bs01&channel=zhongying
bs0028[960x544],http://103.36.32.14:5002/bs28.m3u8?token=guoziyun&gid=bs01&channel=zhongying


//cs线路
cs0001[960x544],http://103.36.32.14:5002/cs01.m3u8?token=guoziyun&gid=cs01&channel=zhongying
cs0002[960x544],http://103.36.32.14:5002/cs02.m3u8?token=guoziyun&gid=cs01&channel=zhongying
cs0003[960x544],http://103.36.32.14:5002/cs03.m3u8?token=guoziyun&gid=cs01&channel=zhongying

cs0004[960x544],http://103.36.32.14:5002/cs04.m3u8?token=guoziyun&gid=cs01&channel=zhongying
csホームドラマ,http://103.36.32.14:5002/cs05.m3u8?token=guoziyun&gid=cs01&channel=zhongying
cs0006[960x544],http://103.36.32.14:5002/cs06.m3u8?token=guoziyun&gid=cs01&channel=zhongying
KIDS,http://103.36.32.14:5002/cs07.m3u8?token=guoziyun&gid=cs01&channel=zhongying
DISCOVERY,http://103.36.32.14:5002/cs08.m3u8?token=guoziyun&gid=cs01&channel=zhongying

HISTORY,http://103.36.32.14:5002/cs09.m3u8?token=guoziyun&gid=cs01&channel=zhongying
cs0010[960x544],http://103.36.32.14:5002/cs10.m3u8?token=guoziyun&gid=cs01&channel=zhongying
TBSNEWS,http://103.36.32.14:5002/cs11.m3u8?token=guoziyun&gid=cs01&channel=zhongying

cs0012[960x544],http://103.36.32.14:5002/cs12.m3u8?token=guoziyun&gid=cs01&channel=zhongying
歌,http://103.36.32.14:5002/cs13.m3u8?token=guoziyun&gid=cs01&channel=zhongying
cs0014[960x544],http://103.36.32.14:5002/cs14.m3u8?token=guoziyun&gid=cs01&channel=zhongying
cs0015[960x544],http://103.36.32.14:5002/cs15.m3u8?token=guoziyun&gid=cs01&channel=zhongying
cs0016[960x544],http://103.36.32.14:5002/cs16.m3u8?token=guoziyun&gid=cs01&channel=zhongying

GAORA,http://103.36.32.14:5002/cs17.m3u8?token=guoziyun&gid=cs01&channel=zhongying
cs0018[960x544],http://103.36.32.14:5002/cs18.m3u8?token=guoziyun&gid=cs01&channel=zhongying
女性チャンネル,http://103.36.32.14:5002/cs19.m3u8?token=guoziyun&gid=cs01&channel=zhongying
ファミリ劇場,http://103.36.32.14:5002/cs20.m3u8?token=guoziyun&gid=cs01&channel=zhongying
cs0021[960x544],http://103.36.32.14:5002/cs21.m3u8?token=guoziyun&gid=cs01&channel=zhongying
cs0022[960x544],http://103.36.32.14:5002/cs22.m3u8?token=guoziyun&gid=cs01&channel=zhongying
動画,http://103.36.32.14:5002/cs23.m3u8?token=guoziyun&gid=cs01&channel=zhongying
cs0024[720x400],http://103.36.32.14:5002/cs24.m3u8?token=guoziyun&gid=cs01&channel=zhongying
CN,http://103.36.32.14:5002/cs25.m3u8?token=guoziyun&gid=cs01&channel=zhongying
フジテレビNEXT,http://103.36.32.14:5002/cs26.m3u8?token=guoziyun&gid=cs01&channel=zhongying
东映,http://103.36.32.14:5002/cs27.m3u8?token=guoziyun&gid=cs01&channel=zhongying
宝塚SKYSTAGE,http://103.36.32.14:5002/cs28.m3u8?token=guoziyun&gid=cs01&channel=zhongying
银河CHANNEL,http://103.36.32.14:5002/cs29.m3u8?token=guoziyun&gid=cs01&channel=zhongying

//原生

NHKG,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd01&checkedby:iptvcat.com
NHKG,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx06&checkedby:iptvcat.com
NHKE,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd02&checkedby:iptvcat.com
日テレ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd03&checkedby:iptvcat.com
NHKBSP4K,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs01&checkedby:iptvcat.com
NHKP,https://cdn1.skygo.mn/live/disk1/NHK_World_Premium/HLSv3-FTA/NHK_World_Premium.m3u8
ABCテレビ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx02&isp=10&bind=0&uin=159413&playseek=0
BS-TBS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs04&isp=10&bind=0&uin=159413&playseek=0
